threshold,tpr,fpr
1.371617,0.22388059701492538,0.003233392122281011
1.371399,0.22462686567164178,0.003233392122281011
1.371018,0.2253731343283582,0.003233392122281011
1.370356,0.22611940298507463,0.003233392122281011
1.367969,0.22686567164179106,0.003233392122281011
1.367646,0.22761194029850745,0.003233392122281011
1.36763,0.22835820895522388,0.003233392122281011
1.367341,0.2291044776119403,0.003233392122281011
1.366474,0.2298507462686567,0.003233392122281011
1.365262,0.23059701492537313,0.003233392122281011
1.364818,0.23134328358208955,0.003233392122281011
1.363935,0.23208955223880598,0.003233392122281011
1.363868,0.23283582089552238,0.003233392122281011
1.363128,0.2335820895522388,0.003233392122281011
1.362842,0.23432835820895523,0.003233392122281011
1.361636,0.23507462686567165,0.003233392122281011
1.361456,0.23582089552238805,0.003233392122281011
1.361058,0.23656716417910448,0.003233392122281011
1.360076,0.2373134328358209,0.003233392122281011
1.359787,0.2380597014925373,0.003233392122281011
1.358673,0.23880597014925373,0.003233392122281011
1.358506,0.23955223880597015,0.003233392122281011
1.358364,0.24029850746268658,0.003233392122281011
1.357221,0.24104477611940298,0.003233392122281011
1.357119,0.24104477611940298,0.003527336860670194
1.356703,0.2417910447761194,0.003527336860670194
1.350922,0.2417910447761194,0.003821281599059377
1.35073,0.24253731343283583,0.003821281599059377
1.350561,0.24253731343283583,0.00411522633744856
1.350485,0.24328358208955222,0.00411522633744856
1.349106,0.24402985074626865,0.00411522633744856
1.34869,0.24477611940298508,0.00411522633744856
1.348686,0.2455223880597015,0.00411522633744856
1.348629,0.2462686567164179,0.00411522633744856
1.348239,0.24701492537313433,0.00411522633744856
1.347106,0.24776119402985075,0.00411522633744856
1.346982,0.24850746268656718,0.00411522633744856
1.34627,0.24925373134328357,0.00411522633744856
1.346242,0.25,0.00411522633744856
1.346013,0.2507462686567164,0.00411522633744856
1.345489,0.2507462686567164,0.004409171075837742
1.34533,0.2507462686567164,0.004703115814226925
1.345231,0.25149253731343285,0.004703115814226925
1.345109,0.25223880597014925,0.004703115814226925
1.343684,0.25298507462686565,0.004703115814226925
1.34339,0.2537313432835821,0.004703115814226925
1.343019,0.2544776119402985,0.004703115814226925
1.34248,0.25522388059701495,0.004703115814226925
1.342382,0.25597014925373135,0.004703115814226925
1.342273,0.25671641791044775,0.004703115814226925
1.342084,0.2574626865671642,0.004703115814226925
1.341774,0.2582089552238806,0.004703115814226925
1.34155,0.258955223880597,0.004703115814226925
1.340404,0.25970149253731345,0.004703115814226925
1.340018,0.26044776119402985,0.004703115814226925
1.339912,0.26044776119402985,0.0049970605526161085
1.338977,0.26119402985074625,0.0049970605526161085
1.338812,0.2619402985074627,0.0049970605526161085
1.338534,0.2619402985074627,0.005291005291005291
1.33811,0.2626865671641791,0.005291005291005291
1.337874,0.26343283582089555,0.005291005291005291
1.3374,0.26417910447761195,0.005291005291005291
1.337127,0.26492537313432835,0.005291005291005291
1.336566,0.2656716417910448,0.005291005291005291
1.336052,0.2664179104477612,0.005291005291005291
1.335178,0.2671641791044776,0.005291005291005291
1.334561,0.26791044776119405,0.005291005291005291
1.333999,0.26865671641791045,0.005291005291005291
1.333746,0.26940298507462684,0.005291005291005291
1.333711,0.2701492537313433,0.005291005291005291
1.333363,0.2708955223880597,0.005291005291005291
1.332742,0.2716417910447761,0.005291005291005291
1.332485,0.27238805970149255,0.005291005291005291
1.33219,0.27313432835820894,0.005291005291005291
1.331893,0.2738805970149254,0.005291005291005291
1.331587,0.2746268656716418,0.005291005291005291
1.330457,0.2753731343283582,0.005291005291005291
1.330399,0.27611940298507465,0.005291005291005291
1.330318,0.27686567164179104,0.005291005291005291
1.328771,0.27761194029850744,0.005291005291005291
1.327936,0.2783582089552239,0.005291005291005291
1.327768,0.2791044776119403,0.005291005291005291
1.327537,0.2798507462686567,0.005291005291005291
1.327304,0.28059701492537314,0.005291005291005291
1.327204,0.28059701492537314,0.005584950029394474
1.325567,0.28134328358208954,0.005584950029394474
1.324747,0.282089552238806,0.005584950029394474
1.324168,0.2828358208955224,0.005584950029394474
1.324104,0.2835820895522388,0.005584950029394474
1.323006,0.28432835820895525,0.005584950029394474
1.322507,0.28507462686567164,0.005584950029394474
1.322451,0.28582089552238804,0.005584950029394474
1.322154,0.2865671641791045,0.005584950029394474
1.322011,0.2873134328358209,0.005584950029394474
1.321753,0.2880597014925373,0.005584950029394474
1.321246,0.28880597014925374,0.005584950029394474
1.320962,0.28955223880597014,0.005584950029394474
1.320424,0.2902985074626866,0.005584950029394474
1.320134,0.291044776119403,0.005584950029394474
1.319239,0.2917910447761194,0.005584950029394474
1.31895,0.29253731343283584,0.005584950029394474
1.318912,0.29328358208955224,0.005584950029394474
1.318633,0.29402985074626864,0.005584950029394474
1.317461,0.2947761194029851,0.005584950029394474
1.31728,0.2955223880597015,0.005584950029394474
1.316875,0.2962686567164179,0.005584950029394474
1.316069,0.29701492537313434,0.005584950029394474
1.315838,0.29701492537313434,0.005878894767783657
1.314444,0.29776119402985074,0.005878894767783657
1.313907,0.29850746268656714,0.005878894767783657
1.313715,0.2992537313432836,0.005878894767783657
1.313631,0.2992537313432836,0.006172839506172839
1.313457,0.3,0.006172839506172839
1.313089,0.30074626865671644,0.006172839506172839
1.313078,0.30149253731343284,0.006172839506172839
1.312227,0.30223880597014924,0.006172839506172839
1.312192,0.3029850746268657,0.006172839506172839
1.312057,0.3037313432835821,0.006172839506172839
1.311767,0.3044776119402985,0.006172839506172839
1.309807,0.30522388059701494,0.006172839506172839
1.309294,0.30522388059701494,0.006466784244562022
1.308767,0.30522388059701494,0.006760728982951205
1.307565,0.30597014925373134,0.006760728982951205
1.306328,0.30671641791044774,0.006760728982951205
1.30622,0.3074626865671642,0.006760728982951205
1.306069,0.3082089552238806,0.006760728982951205
1.305894,0.30895522388059704,0.006760728982951205
1.305828,0.30970149253731344,0.006760728982951205
1.305813,0.31044776119402984,0.006760728982951205
1.304709,0.3111940298507463,0.006760728982951205
1.304628,0.3119402985074627,0.006760728982951205
1.303316,0.3126865671641791,0.006760728982951205
1.303075,0.31343283582089554,0.006760728982951205
1.302651,0.31417910447761194,0.006760728982951205
1.302518,0.31417910447761194,0.007054673721340388
1.302236,0.31492537313432833,0.007054673721340388
1.302102,0.3156716417910448,0.007054673721340388
1.301673,0.3164179104477612,0.007054673721340388
1.300992,0.31716417910447764,0.007054673721340388
1.300051,0.31791044776119404,0.007054673721340388
1.299548,0.31865671641791044,0.007054673721340388
1.299022,0.3194029850746269,0.007054673721340388
1.298664,0.3201492537313433,0.007054673721340388
1.297631,0.3208955223880597,0.007054673721340388
1.297377,0.32164179104477614,0.007054673721340388
1.29711,0.32164179104477614,0.007348618459729571
1.296079,0.32238805970149254,0.007348618459729571
1.296013,0.32238805970149254,0.007642563198118754
1.295922,0.32238805970149254,0.007936507936507936
1.295775,0.32313432835820893,0.007936507936507936
1.295058,0.3238805970149254,0.007936507936507936
1.294769,0.3246268656716418,0.007936507936507936
1.294442,0.3253731343283582,0.007936507936507936
1.294004,0.3253731343283582,0.00823045267489712
1.29388,0.32611940298507464,0.00823045267489712
1.292738,0.32686567164179103,0.00823045267489712
1.292683,0.3276119402985075,0.00823045267489712
1.29234,0.3283582089552239,0.00823045267489712
1.291963,0.3283582089552239,0.008524397413286302
1.291514,0.3291044776119403,0.008524397413286302
1.291181,0.32985074626865674,0.008524397413286302
1.29087,0.33059701492537313,0.008524397413286302
1.290377,0.33134328358208953,0.008524397413286302
1.289655,0.332089552238806,0.008524397413286302
1.289233,0.3328358208955224,0.008524397413286302
1.28868,0.3328358208955224,0.008818342151675485
1.288035,0.3335820895522388,0.008818342151675485
1.287811,0.33432835820895523,0.008818342151675485
1.287699,0.33507462686567163,0.008818342151675485
1.287607,0.3358208955223881,0.008818342151675485
1.28735,0.3365671641791045,0.008818342151675485
1.287153,0.3373134328358209,0.008818342151675485
1.28678,0.33805970149253733,0.008818342151675485
1.286384,0.33880597014925373,0.008818342151675485
1.28564,0.33955223880597013,0.008818342151675485
1.285532,0.3402985074626866,0.008818342151675485
1.284305,0.341044776119403,0.008818342151675485
1.283799,0.341044776119403,0.009112286890064668
1.283523,0.3417910447761194,0.009112286890064668
1.282917,0.3417910447761194,0.00940623162845385
1.281631,0.34253731343283583,0.00940623162845385
1.281344,0.34253731343283583,0.009700176366843033
1.281317,0.34328358208955223,0.009700176366843033
1.28042,0.3440298507462687,0.009700176366843033
1.280071,0.3447761194029851,0.009700176366843033
1.279592,0.3447761194029851,0.009994121105232217
1.278984,0.3455223880597015,0.009994121105232217
1.278851,0.3455223880597015,0.0102880658436214
1.277961,0.34626865671641793,0.0102880658436214
1.277906,0.34701492537313433,0.0102880658436214
1.277438,0.34776119402985073,0.0102880658436214
1.277191,0.3485074626865672,0.0102880658436214
1.277002,0.3492537313432836,0.0102880658436214
1.276802,0.35,0.0102880658436214
1.276414,0.35074626865671643,0.0102880658436214
1.275782,0.35149253731343283,0.0102880658436214
1.275683,0.3522388059701492,0.0102880658436214
1.275164,0.3529850746268657,0.0102880658436214
1.274939,0.3537313432835821,0.0102880658436214
1.274106,0.3537313432835821,0.010582010582010581
1.272756,0.3537313432835821,0.010875955320399765
1.272392,0.35447761194029853,0.010875955320399765
1.272306,0.35522388059701493,0.010875955320399765
1.272229,0.3559701492537313,0.010875955320399765
1.272022,0.3567164179104478,0.010875955320399765
1.27198,0.3574626865671642,0.010875955320399765
1.271598,0.3582089552238806,0.010875955320399765
1.271184,0.35895522388059703,0.010875955320399765
1.270369,0.3597014925373134,0.010875955320399765
1.270339,0.3604477611940298,0.010875955320399765
1.270291,0.3611940298507463,0.010875955320399765
1.270215,0.3619402985074627,0.010875955320399765
1.270067,0.36268656716417913,0.010875955320399765
1.269171,0.36343283582089553,0.010875955320399765
1.269089,0.3641791044776119,0.010875955320399765
1.268552,0.3649253731343284,0.010875955320399765
1.268032,0.3656716417910448,0.010875955320399765
1.267863,0.3664179104477612,0.010875955320399765
1.266386,0.3664179104477612,0.011169900058788948
1.266303,0.36716417910447763,0.011169900058788948
1.266232,0.367910447761194,0.011169900058788948
1.266106,0.3686567164179104,0.011169900058788948
1.266022,0.3694029850746269,0.011169900058788948
1.265608,0.3701492537313433,0.011169900058788948
1.264155,0.37089552238805973,0.011169900058788948
1.262721,0.3716417910447761,0.011169900058788948
1.262337,0.3723880597014925,0.011169900058788948
1.262032,0.373134328358209,0.011169900058788948
1.261689,0.3738805970149254,0.011169900058788948
1.261281,0.3746268656716418,0.011169900058788948
1.261122,0.3746268656716418,0.01146384479717813
1.26025,0.3746268656716418,0.011757789535567314
1.26008,0.3753731343283582,0.011757789535567314
1.258977,0.3761194029850746,0.011757789535567314
1.25804,0.3761194029850746,0.012051734273956496
1.257221,0.376865671641791,0.012051734273956496
1.256515,0.376865671641791,0.012345679012345678
1.25648,0.3776119402985075,0.012345679012345678
1.255872,0.3783582089552239,0.012345679012345678
1.255154,0.37910447761194027,0.012345679012345678
1.255014,0.37910447761194027,0.012639623750734862
1.254474,0.3798507462686567,0.012639623750734862
1.254291,0.3805970149253731,0.012639623750734862
1.254239,0.3805970149253731,0.012933568489124045
1.253261,0.3813432835820896,0.012933568489124045
1.252935,0.382089552238806,0.012933568489124045
1.252772,0.38283582089552237,0.012933568489124045
1.252099,0.38283582089552237,0.013227513227513227
1.251987,0.3835820895522388,0.013227513227513227
1.251799,0.3835820895522388,0.01352145796590241
1.251728,0.3843283582089552,0.01352145796590241
1.251615,0.3843283582089552,0.013815402704291593
1.25095,0.3850746268656716,0.013815402704291593
1.250472,0.3858208955223881,0.013815402704291593
1.249275,0.38656716417910447,0.013815402704291593
1.248725,0.38731343283582087,0.013815402704291593
1.248691,0.3880597014925373,0.013815402704291593
1.248653,0.3888059701492537,0.013815402704291593
1.248017,0.3888059701492537,0.014109347442680775
1.247693,0.3888059701492537,0.01440329218106996
1.247491,0.3895522388059702,0.01440329218106996
1.247475,0.3902985074626866,0.01440329218106996
1.247031,0.3902985074626866,0.014697236919459141
1.246893,0.39104477611940297,0.014697236919459141
1.246179,0.3917910447761194,0.014697236919459141
1.245741,0.3917910447761194,0.014991181657848324
1.245548,0.3925373134328358,0.014991181657848324
1.245199,0.3932835820895522,0.014991181657848324
1.244956,0.3940298507462687,0.014991181657848324
1.243806,0.39477611940298507,0.014991181657848324
1.243613,0.39477611940298507,0.015285126396237508
1.243361,0.39477611940298507,0.01557907113462669
1.243125,0.39552238805970147,0.01557907113462669
1.243028,0.39552238805970147,0.015873015873015872
1.242576,0.3962686567164179,0.015873015873015872
1.242489,0.3962686567164179,0.016166960611405056
1.241947,0.3970149253731343,0.016166960611405056
1.241789,0.3977611940298508,0.016166960611405056
1.241321,0.39850746268656717,0.016166960611405056
1.240735,0.39925373134328357,0.016166960611405056
1.24044,0.4,0.016166960611405056
1.23909,0.4,0.01646090534979424
1.238999,0.4,0.01675485008818342
1.238774,0.4007462686567164,0.01675485008818342
1.238011,0.4014925373134328,0.01675485008818342
1.237858,0.40223880597014927,0.01675485008818342
1.237757,0.40298507462686567,0.01675485008818342
1.236699,0.40373134328358207,0.01675485008818342
1.236516,0.40373134328358207,0.017048794826572605
1.236502,0.40373134328358207,0.01734273956496179
1.235591,0.4044776119402985,0.01734273956496179
1.235508,0.4052238805970149,0.01734273956496179
1.235109,0.4059701492537313,0.01734273956496179
1.234535,0.40671641791044777,0.01734273956496179
1.233544,0.40746268656716417,0.01734273956496179
1.233411,0.4082089552238806,0.01734273956496179
1.233277,0.4082089552238806,0.01763668430335097
1.233222,0.408955223880597,0.01763668430335097
1.232871,0.4097014925373134,0.01763668430335097
1.23253,0.41044776119402987,0.01763668430335097
1.232256,0.41119402985074627,0.01763668430335097
1.231318,0.41194029850746267,0.01763668430335097
1.231028,0.41194029850746267,0.017930629041740153
1.230869,0.41194029850746267,0.018224573780129337
1.230457,0.4126865671641791,0.018224573780129337
1.230245,0.4134328358208955,0.018224573780129337
1.230186,0.4141791044776119,0.018224573780129337
