threshold,precision,recall
1.102696,0.7083333333333334,0.5792163543441227
1.102712,0.7098121085594989,0.5792163543441227
1.100868,0.7060041407867494,0.5809199318568995
1.101287,0.7074688796680498,0.5809199318568995
1.102301,0.7089397089397089,0.5809199318568995
1.100654,0.7066115702479339,0.5826235093696763
1.099831,0.7057613168724279,0.5843270868824532
1.100081,0.7072164948453609,0.5843270868824532
1.099049,0.7049180327868853,0.58603066439523
1.099338,0.7063655030800822,0.58603066439523
1.098715,0.7040816326530612,0.5877342419080068
1.099015,0.7055214723926381,0.5877342419080068
1.098683,0.7046843177189409,0.5894378194207837
1.09537,0.7052845528455285,0.5911413969335605
1.095015,0.7058823529411765,0.5928449744463373
1.094869,0.7064777327935222,0.5945485519591142
1.093022,0.7028112449799196,0.596252129471891
1.093317,0.704225352112676,0.596252129471891
1.094407,0.7056451612903226,0.596252129471891
1.094572,0.7070707070707071,0.596252129471891
1.091449,0.702,0.5979557069846678
1.092377,0.7034068136272545,0.5979557069846678
1.090635,0.701195219123506,0.5996592844974447
1.091288,0.7025948103792415,0.5996592844974447
1.089653,0.6976284584980237,0.6013628620102215
1.089676,0.699009900990099,0.6013628620102215
1.089768,0.7003968253968254,0.6013628620102215
1.090094,0.7017892644135189,0.6013628620102215
1.089229,0.6982248520710059,0.6030664395229983
1.08807,0.6974459724950884,0.6047700170357752
1.089142,0.6988188976377953,0.6047700170357752
1.087256,0.6966731898238747,0.606473594548552
1.087807,0.6980392156862745,0.606473594548552
1.087148,0.697265625,0.6081771720613288
1.087041,0.6978557504873294,0.6098807495741057
1.08537,0.6970873786407767,0.6115843270868825
1.086861,0.6984435797665369,0.6115843270868825
1.085149,0.6976744186046512,0.6132879045996593
1.084189,0.6915708812260536,0.6149914821124361
1.084563,0.6928982725527831,0.6149914821124361
1.084634,0.6942307692307692,0.6149914821124361
1.084876,0.6955684007707129,0.6149914821124361
1.08491,0.696911196911197,0.6149914821124361
1.085009,0.6982591876208898,0.6149914821124361
1.082421,0.6921606118546845,0.616695059625213
1.081715,0.6914285714285714,0.6183986371379898
1.081811,0.6927480916030534,0.6183986371379898
1.080903,0.6920152091254753,0.6201022146507666
1.080777,0.6925996204933587,0.6218057921635435
1.080374,0.6931818181818182,0.6235093696763203
1.079813,0.6898496240601504,0.6252129471890971
1.079977,0.6911487758945386,0.6252129471890971
1.080104,0.6924528301886792,0.6252129471890971
1.080231,0.6937618147448015,0.6252129471890971
1.079412,0.6904315196998124,0.626916524701874
1.07727,0.6846011131725418,0.6286201022146508
1.077672,0.6858736059479554,0.6286201022146508
1.077837,0.6871508379888268,0.6286201022146508
1.07826,0.6884328358208955,0.6286201022146508
1.07932,0.6897196261682244,0.6286201022146508
1.079401,0.6910112359550562,0.6286201022146508
1.076014,0.6839186691312384,0.6303236797274276
1.076663,0.6851851851851852,0.6303236797274276
1.074341,0.6807339449541284,0.6320272572402045
1.075283,0.6819852941176471,0.6320272572402045
1.075441,0.6832412523020258,0.6320272572402045
1.075588,0.6845018450184502,0.6320272572402045
1.073722,0.6813186813186813,0.6337308347529813
1.072349,0.6819012797074955,0.6354344122657581
1.071305,0.6812386156648452,0.637137989778535
1.0723,0.6824817518248175,0.637137989778535
1.069599,0.6805807622504537,0.6388415672913118
1.070394,0.6818181818181818,0.6388415672913118
1.069538,0.6811594202898551,0.6405451448040886
1.0689,0.6805054151624549,0.6422487223168655
1.069417,0.6817359855334539,0.6422487223168655
1.066585,0.6774193548387096,0.6439522998296422
1.067238,0.6786355475763016,0.6439522998296422
1.068025,0.6798561151079137,0.6439522998296422
1.068247,0.6810810810810811,0.6439522998296422
1.066348,0.6779964221824687,0.645655877342419
1.065285,0.6761565836298933,0.6473594548551959
1.066207,0.6773618538324421,0.6473594548551959
1.066255,0.6785714285714286,0.6473594548551959
1.060861,0.6695957820738138,0.6490630323679727
1.060926,0.670774647887324,0.6490630323679727
1.061037,0.671957671957672,0.6490630323679727
1.061113,0.6731448763250883,0.6490630323679727
1.061368,0.6743362831858407,0.6490630323679727
1.063093,0.675531914893617,0.6490630323679727
1.064343,0.6767317939609236,0.6490630323679727
1.06016,0.6701754385964912,0.6507666098807495
1.059995,0.670753064798599,0.6524701873935264
1.057582,0.6678260869565218,0.6541737649063032
1.057622,0.6689895470383276,0.6541737649063032
1.057818,0.6701570680628273,0.6541737649063032
1.057833,0.6713286713286714,0.6541737649063032
1.057541,0.6684027777777778,0.65587734241908
1.056181,0.6678200692041523,0.6575809199318569
1.056953,0.6689774696707106,0.6575809199318569
1.056054,0.6683937823834197,0.6592844974446337
1.054532,0.6689655172413793,0.6609880749574105
1.052666,0.6672384219554031,0.6626916524701874
1.052731,0.6683848797250859,0.6626916524701874
1.052874,0.6695352839931153,0.6626916524701874
1.052516,0.6678082191780822,0.6643952299829642
1.051987,0.666098807495741,0.666098807495741
1.052278,0.6672354948805461,0.666098807495741
1.052425,0.6683760683760683,0.666098807495741
1.05086,0.66553480475382,0.6678023850085179
1.05101,0.6666666666666666,0.6678023850085179
1.050374,0.6661016949152543,0.6695059625212947
1.047271,0.6610738255033557,0.6712095400340715
1.047737,0.6621848739495798,0.6712095400340715
1.048144,0.6632996632996633,0.6712095400340715
1.049008,0.6644182124789207,0.6712095400340715
1.049232,0.6655405405405406,0.6712095400340715
1.050324,0.6666666666666666,0.6712095400340715
1.045719,0.661641541038526,0.6729131175468483
1.045005,0.6589018302828619,0.6746166950596252
1.045262,0.66,0.6746166950596252
1.045443,0.66110183639399,0.6746166950596252
1.045619,0.6622073578595318,0.6746166950596252
1.04263,0.6551155115511551,0.676320272572402
1.042652,0.656198347107438,0.676320272572402
1.042762,0.6572847682119205,0.676320272572402
